time ,id ,gender ,age 
290,1,M,27
291,2,M,28
292,2,M,24
293,1,M,30
294,0,NULL,NULL
295,0,NULL,NULL
296,0,NULL,NULL
297,0,NULL,NULL
298,0,NULL,NULL
299,0,NULL,NULL
300,0,NULL,NULL
301,0,NULL,NULL
302,0,NULL,NULL
303,0,NULL,NULL
304,0,NULL,NULL
305,0,NULL,NULL
306,0,NULL,NULL
307,0,NULL,NULL
308,0,NULL,NULL
309,0,NULL,NULL
310,0,NULL,NULL
311,0,NULL,NULL
312,0,NULL,NULL
313,0,NULL,NULL
314,0,NULL,NULL
315,0,NULL,NULL
316,1,M,28
317,1,M,27
318,1,M,27
319,2,M,30
320,2,M,33
321,1,M,27
322,2,M,34
323,2,M,36
324,11,M,32
325,11,M,24
326,11,M,25
327,11,M,33
328,11,M,34
329,11,M,28
330,11,M,27
331,11,M,34
332,0,NULL,NULL
333,0,NULL,NULL
334,0,NULL,NULL
335,0,NULL,NULL
336,0,NULL,NULL
337,0,NULL,NULL
338,0,NULL,NULL
339,0,NULL,NULL
340,0,NULL,NULL
341,0,NULL,NULL
342,0,NULL,NULL
343,0,NULL,NULL
344,0,NULL,NULL
345,0,NULL,NULL
346,1,M,36
347,1,M,32
348,1,M,33
349,2,M,25
350,2,M,28
351,1,M,25
352,1,M,26
353,2,M,26
354,1,M,29
355,1,M,36
356,1,M,24
357,1,M,24
358,1,M,33
359,1,M,33
360,1,M,27
361,2,M,28
362,2,M,26
363,1,M,34
364,0,NULL,NULL
365,0,NULL,NULL
366,0,NULL,NULL
367,0,NULL,NULL
368,0,NULL,NULL
369,0,NULL,NULL
370,0,NULL,NULL
371,0,NULL,NULL
372,0,NULL,NULL
373,0,NULL,NULL
374,0,NULL,NULL
375,0,NULL,NULL
376,0,NULL,NULL
377,0,NULL,NULL
378,0,NULL,NULL
379,0,NULL,NULL
380,0,NULL,NULL
381,0,NULL,NULL
382,12,F,25
383,13,M,24
384,12,F,25
385,12,F,29
386,12,F,32
387,13,M,28
388,13,M,36
389,13,M,35
390,12,F,32
391,13,M,34
392,13,M,36
393,13,M,32
394,13,M,28
395,12,F,34
396,12,F,35
397,12,F,35
398,0,NULL,NULL
399,0,NULL,NULL
400,0,NULL,NULL
401,0,NULL,NULL
402,0,NULL,NULL
403,0,NULL,NULL
404,0,NULL,NULL
405,0,NULL,NULL
406,0,NULL,NULL
407,0,NULL,NULL
408,0,NULL,NULL
409,0,NULL,NULL
410,0,NULL,NULL
411,0,NULL,NULL
412,0,NULL,NULL
413,0,NULL,NULL
414,0,NULL,NULL
415,0,NULL,NULL
416,0,NULL,NULL
417,0,NULL,NULL
418,0,NULL,NULL
419,0,NULL,NULL
420,0,NULL,NULL
421,14,M,22
422,14,M,32
423,14,M,32
424,14,M,30
425,14,M,28
426,14,M,32
427,15,F,27
428,15,F,31
429,15,F,24
430,15,F,30
431,15,F,24
432,15,F,32
433,15,F,24
434,15,F,30
435,15,F,24
436,1,M,32
437,1,M,24
438,1,M,31
439,2,M,35
440,2,M,27
441,1,M,27
442,2,M,35
443,1,M,28
444,2,M,24
445,1,M,28
446,2,M,30
447,1,M,24
448,2,M,31
449,2,M,30
450,2,M,26
451,0,NULL,NULL
452,0,NULL,NULL
453,0,NULL,NULL
454,0,NULL,NULL
455,0,NULL,NULL
456,0,NULL,NULL
457,0,NULL,NULL
458,0,NULL,NULL
459,0,NULL,NULL
460,0,NULL,NULL
461,0,NULL,NULL
462,0,NULL,NULL
463,0,NULL,NULL
464,0,NULL,NULL
465,0,NULL,NULL
466,16,M,8
467,16,M,10
468,16,M,12
469,16,M,11
470,16,M,9
471,1,M,35
472,1,M,25
473,1,M,34
474,1,M,29
475,2,M,28
476,2,M,33
477,2,M,28
478,1,M,30
479,2,M,26
480,0,NULL,NULL
