time ,id ,gender ,age 
295,0,NULL,NULL
296,0,NULL,NULL
297,0,NULL,NULL
298,0,NULL,NULL
299,0,NULL,NULL
300,0,NULL,NULL
301,0,NULL,NULL
302,0,NULL,NULL
303,0,NULL,NULL
304,0,NULL,NULL
305,0,NULL,NULL
306,0,NULL,NULL
307,0,NULL,NULL
308,0,NULL,NULL
309,0,NULL,NULL
310,0,NULL,NULL
311,0,NULL,NULL
312,0,NULL,NULL
313,0,NULL,NULL
314,0,NULL,NULL
315,0,NULL,NULL
316,0,NULL,NULL
317,0,NULL,NULL
318,0,NULL,NULL
319,17,M,36
320,17,M,31
321,17,M,27
322,17,M,32
323,17,M,26
324,17,M,31
325,18,F,25
326,18,F,35
327,18,F,25
328,18,F,35
329,18,F,37
330,18,F,26
331,18,F,27
332,18,F,32
333,18,F,36
334,18,F,37
335,18,F,34
336,19,M,37
337,19,M,34
338,19,M,26
339,19,M,36
340,19,M,26
341,19,M,32
342,19,M,30
343,19,M,36
344,0,NULL,NULL
345,0,NULL,NULL
346,0,NULL,NULL
347,0,NULL,NULL
348,0,NULL,NULL
349,0,NULL,NULL
350,0,NULL,NULL
351,0,NULL,NULL
352,0,NULL,NULL
353,0,NULL,NULL
354,0,NULL,NULL
355,0,NULL,NULL
356,0,NULL,NULL
357,0,NULL,NULL
358,0,NULL,NULL
359,0,NULL,NULL
360,0,NULL,NULL
361,0,NULL,NULL
362,0,NULL,NULL
363,0,NULL,NULL
364,20,M,31
365,20,M,33
366,20,M,34
367,20,M,27
368,20,M,38
369,20,M,32
370,20,M,28
371,20,M,33
372,20,M,37
373,20,M,36
374,20,M,33
375,20,M,27
376,20,M,36
377,20,M,26
378,20,M,25
379,20,M,25
380,20,M,36
381,20,M,25
382,20,M,24
383,20,M,26
384,20,M,29
385,20,M,30
386,20,M,26
387,20,M,34
388,20,M,25
389,0,NULL,NULL
390,0,NULL,NULL
391,0,NULL,NULL
392,0,NULL,NULL
393,0,NULL,NULL
394,0,NULL,NULL
395,0,NULL,NULL
396,0,NULL,NULL
397,0,NULL,NULL
398,0,NULL,NULL
399,0,NULL,NULL
400,0,NULL,NULL
401,0,NULL,NULL
402,21,F,35
403,21,F,33
404,21,F,36
405,21,F,32
406,21,F,37
407,21,F,27
408,21,F,31
409,21,F,27
410,21,F,32
411,21,F,24
412,0,NULL,NULL
413,0,NULL,NULL
414,0,NULL,NULL
415,0,NULL,NULL
416,0,NULL,NULL
417,0,NULL,NULL
418,0,NULL,NULL
419,0,NULL,NULL
420,0,NULL,NULL
421,0,NULL,NULL
422,0,NULL,NULL
423,0,NULL,NULL
424,0,NULL,NULL
425,0,NULL,NULL
426,0,NULL,NULL
427,0,NULL,NULL
428,22,M,31
429,22,M,28
430,22,M,27
431,22,M,28
432,22,M,27
433,22,M,32
434,22,M,36
435,22,M,36
436,22,M,35
437,22,M,38
438,22,M,28
439,22,M,28
440,22,M,38
441,22,M,31
442,22,M,29
443,22,M,31
444,22,M,34
445,22,M,25
446,22,M,34
447,22,M,26
448,22,M,27
449,22,M,33
450,22,M,25
451,22,M,34
452,22,M,32
453,22,M,28
454,22,M,37
455,22,M,37
456,22,M,26
457,22,M,29
458,22,M,24
459,22,M,30
460,22,M,24
461,22,M,34
462,22,M,24
463,22,M,27
464,22,M,24
465,22,M,35
466,22,M,25
467,0,NULL,NULL
468,0,NULL,NULL
469,0,NULL,NULL
470,0,NULL,NULL
471,0,NULL,NULL
472,0,NULL,NULL
473,0,NULL,NULL
474,0,NULL,NULL
475,0,NULL,NULL
476,23,M,26
477,23,M,26
478,23,M,30
479,23,M,30
480,23,M,27
