time ,id ,gender ,age 
287,3,M,29
288,3,M,24
289,13,M,30
290,13,M,30
291,13,M,34
292,13,M,35
293,13,M,24
294,13,M,24
295,13,M,24
296,0,NULL,NULL
297,0,NULL,NULL
298,0,NULL,NULL
299,0,NULL,NULL
300,0,NULL,NULL
301,0,NULL,NULL
302,0,NULL,NULL
303,0,NULL,NULL
304,0,NULL,NULL
305,0,NULL,NULL
306,0,NULL,NULL
307,0,NULL,NULL
308,0,NULL,NULL
309,0,NULL,NULL
310,0,NULL,NULL
311,0,NULL,NULL
312,0,NULL,NULL
313,0,NULL,NULL
314,14,M,32
315,14,M,31
316,14,M,32
317,14,M,35
318,14,M,30
319,14,M,26
320,14,M,26
321,15,M,37
322,15,M,28
323,15,M,27
324,15,M,35
325,15,M,35
326,15,M,25
327,15,M,33
328,15,M,37
329,15,M,27
330,0,NULL,NULL
331,0,NULL,NULL
332,0,NULL,NULL
333,0,NULL,NULL
334,0,NULL,NULL
335,0,NULL,NULL
336,0,NULL,NULL
337,0,NULL,NULL
338,0,NULL,NULL
339,0,NULL,NULL
340,0,NULL,NULL
341,0,NULL,NULL
342,3,M,36
343,3,M,25
344,3,M,36
345,3,M,24
346,3,M,32
347,3,M,25
348,3,M,23
349,3,M,28
350,3,M,28
351,3,M,28
352,3,M,28
353,3,M,23
354,3,M,34
355,3,M,36
356,3,M,25
357,3,M,32
358,16,F,24
359,16,F,35
360,16,F,35
361,16,F,35
362,16,F,36
363,16,F,32
364,16,F,32
365,16,F,23
366,16,F,23
367,16,F,30
368,16,F,35
369,16,F,33
370,0,NULL,NULL
371,0,NULL,NULL
372,0,NULL,NULL
373,0,NULL,NULL
374,0,NULL,NULL
375,0,NULL,NULL
376,0,NULL,NULL
377,0,NULL,NULL
378,0,NULL,NULL
379,0,NULL,NULL
380,0,NULL,NULL
381,0,NULL,NULL
382,0,NULL,NULL
383,0,NULL,NULL
384,0,NULL,NULL
385,0,NULL,NULL
386,0,NULL,NULL
387,0,NULL,NULL
388,0,NULL,NULL
389,0,NULL,NULL
390,0,NULL,NULL
391,0,NULL,NULL
392,0,NULL,NULL
393,0,NULL,NULL
394,0,NULL,NULL
395,3,M,31
396,3,M,25
397,3,M,33
398,3,M,26
399,3,M,34
400,3,M,25
401,3,M,28
402,3,M,26
403,3,M,28
404,17,M,26
405,17,M,34
406,17,M,34
407,17,M,24
408,17,M,35
409,17,M,29
410,17,M,32
411,17,M,23
412,17,M,25
413,17,M,23
414,17,M,25
415,17,M,29
416,17,M,24
417,17,M,31
418,0,NULL,NULL
419,0,NULL,NULL
420,0,NULL,NULL
421,0,NULL,NULL
422,0,NULL,NULL
423,0,NULL,NULL
424,0,NULL,NULL
425,0,NULL,NULL
426,0,NULL,NULL
427,0,NULL,NULL
428,0,NULL,NULL
429,0,NULL,NULL
430,0,NULL,NULL
431,0,NULL,NULL
432,0,NULL,NULL
433,0,NULL,NULL
434,0,NULL,NULL
435,0,NULL,NULL
436,0,NULL,NULL
437,0,NULL,NULL
438,0,NULL,NULL
439,0,NULL,NULL
440,0,NULL,NULL
441,0,NULL,NULL
442,0,NULL,NULL
443,0,NULL,NULL
444,0,NULL,NULL
445,0,NULL,NULL
446,0,NULL,NULL
447,0,NULL,NULL
448,0,NULL,NULL
449,0,NULL,NULL
450,0,NULL,NULL
451,0,NULL,NULL
452,0,NULL,NULL
453,0,NULL,NULL
454,0,NULL,NULL
455,0,NULL,NULL
456,0,NULL,NULL
457,0,NULL,NULL
458,0,NULL,NULL
459,0,NULL,NULL
460,0,NULL,NULL
461,0,NULL,NULL
462,0,NULL,NULL
463,0,NULL,NULL
464,0,NULL,NULL
465,0,NULL,NULL
466,0,NULL,NULL
467,0,NULL,NULL
468,0,NULL,NULL
469,0,NULL,NULL
470,0,NULL,NULL
471,0,NULL,NULL
472,0,NULL,NULL
473,0,NULL,NULL
474,0,NULL,NULL
475,0,NULL,NULL
476,0,NULL,NULL
477,0,NULL,NULL
478,0,NULL,NULL
479,0,NULL,NULL
480,0,NULL,NULL
